Time,Date,Public_Bet_%,Public_Money_%,Odds,Delta
1:50 AM,Today,14,13,+1329,-21
9:52 PM,Dec 16,14,13,+1350,
9:51 PM,Dec 16,14,13,+1350,
8:59 PM,Dec 16,14,13,+1350,-88
8:48 PM,Dec 16,14,13,+1438,
8:47 PM,Dec 16,14,13,+1438,
8:46 PM,Dec 16,14,13,+1438,
8:43 PM,Dec 16,14,13,+1438,
8:03 PM,Dec 16,14,13,+1438,-129
7:47 PM,Dec 16,14,13,+1567,129
7:35 PM,Dec 16,14,13,+1438,
7:35 PM,Dec 16,14,13,+1438,
7:15 PM,Dec 16,14,13,+1438,88
6:51 PM,Dec 16,14,13,+1350,-88
6:43 PM,Dec 16,14,13,+1438,
6:42 PM,Dec 16,14,13,+1438,
6:38 PM,Dec 16,14,13,+1438,
6:25 PM,Dec 16,14,13,+1438,
6:23 PM,Dec 16,14,13,+1438,
6:22 PM,Dec 16,14,13,+1438,
6:21 PM,Dec 16,14,13,+1438,
6:08 PM,Dec 16,14,13,+1438,
6:06 PM,Dec 16,14,13,+1438,
6:06 PM,Dec 16,14,13,+1438,
6:05 PM,Dec 16,14,13,+1438,
5:17 PM,Dec 16,14,13,+1438,
5:16 PM,Dec 16,14,13,+1438,
5:15 PM,Dec 16,14,13,+1438,
5:14 PM,Dec 16,14,13,+1438,
4:24 PM,Dec 16,14,13,+1438,
4:23 PM,Dec 16,14,13,+1438,
4:21 PM,Dec 16,14,13,+1438,
4:18 PM,Dec 16,14,13,+1438,
4:16 PM,Dec 16,14,13,+1438,
4:10 PM,Dec 16,14,13,+1438,-280
4:02 PM,Dec 16,14,13,+1718,280
4:02 PM,Dec 16,14,13,+1438,
3:57 PM,Dec 16,14,13,+1438,
3:54 PM,Dec 16,14,13,+1438,
12:27 PM,Dec 16,14,13,+1438,
12:07 PM,Dec 16,15,13,+1438,
12:02 PM,Dec 16,14,13,+1438,
11:42 AM,Dec 16,15,13,+1438,
11:38 AM,Dec 16,15,13,+1438,
10:41 AM,Dec 16,15,13,+1438,109
10:33 AM,Dec 16,15,13,+1329,
9:31 AM,Dec 16,15,13,+1329,-71
9:04 AM,Dec 16,15,13,+1400,71
8:52 AM,Dec 16,15,13,+1329,-71
8:51 AM,Dec 16,15,13,+1400,71
4:09 AM,Dec 16,15,13,+1329,-71
3:56 AM,Dec 16,15,13,+1400,71
3:38 AM,Dec 16,15,13,+1329,-71
2:49 AM,Dec 16,15,13,+1400,71
2:31 AM,Dec 16,15,13,+1329,-71
2:30 AM,Dec 16,15,13,+1400,71
2:11 AM,Dec 16,15,13,+1329,-71
2:10 AM,Dec 16,15,13,+1400,71
1:59 AM,Dec 16,15,13,+1329,-71
1:58 AM,Dec 16,15,13,+1400,71
1:57 AM,Dec 16,15,13,+1329,-71
1:56 AM,Dec 16,15,13,+1400,71
1:05 AM,Dec 16,15,13,+1329,-71
1:04 AM,Dec 16,15,13,+1400,71
12:56 AM,Dec 16,15,13,+1329,
12:17 AM,Dec 16,15,13,+1329,
11:29 PM,Dec 15,15,13,+1329,-21
8:32 PM,Dec 15,15,13,+1350,
7:53 PM,Dec 15,15,12,+1350,21
4:57 PM,Dec 15,15,12,+1329,
3:52 PM,Dec 15,15,13,+1329,
3:19 PM,Dec 15,15,12,+1329,-21
3:15 PM,Dec 15,15,12,+1350,21
3:14 PM,Dec 15,15,12,+1329,-71
2:58 PM,Dec 15,15,12,+1400,71
1:17 PM,Dec 15,15,12,+1329,
1:16 PM,Dec 15,15,12,+1329,
1:16 PM,Dec 15,15,12,+1329,
1:12 PM,Dec 15,15,12,+1329,
1:10 PM,Dec 15,15,12,+1329,
12:08 PM,Dec 15,15,12,+1329,
12:07 PM,Dec 15,15,12,+1329,
11:44 AM,Dec 15,15,12,+1329,-71
11:43 AM,Dec 15,15,12,+1400,71
11:29 AM,Dec 15,15,12,+1329,-71
11:27 AM,Dec 15,15,12,+1400,71
11:24 AM,Dec 15,15,12,+1329,-71
11:03 AM,Dec 15,15,12,+1400,-100
11:02 AM,Dec 15,15,12,+1500,50
11:01 AM,Dec 15,15,12,+1450,-100
10:53 AM,Dec 15,15,12,+1550,
10:45 AM,Dec 15,15,12,+1550,
10:39 AM,Dec 15,15,12,+1550,100
8:35 AM,Dec 15,15,12,+1450,
8:34 AM,Dec 15,15,12,+1450,
7:37 AM,Dec 15,15,12,+1450,
7:36 AM,Dec 15,15,12,+1450,
7:35 AM,Dec 15,15,12,+1450,
7:34 AM,Dec 15,15,12,+1450,
7:25 AM,Dec 15,15,12,+1450,
7:24 AM,Dec 15,15,12,+1450,
7:13 AM,Dec 15,15,12,+1450,
7:12 AM,Dec 15,15,12,+1450,
7:08 AM,Dec 15,15,12,+1450,
7:06 AM,Dec 15,15,12,+1450,
7:04 AM,Dec 15,15,12,+1450,
7:00 AM,Dec 15,15,12,+1450,
6:59 AM,Dec 15,15,12,+1450,
6:58 AM,Dec 15,15,12,+1450,
6:56 AM,Dec 15,15,12,+1450,
6:55 AM,Dec 15,15,12,+1450,
6:49 AM,Dec 15,15,12,+1450,
6:47 AM,Dec 15,15,12,+1450,
6:45 AM,Dec 15,15,12,+1450,121
6:40 AM,Dec 15,15,12,+1329,
6:39 AM,Dec 15,15,12,+1329,
6:05 AM,Dec 15,15,12,+1329,
6:04 AM,Dec 15,15,12,+1329,
6:00 AM,Dec 15,15,12,+1329,
5:59 AM,Dec 15,15,12,+1329,
5:57 AM,Dec 15,15,12,+1329,
5:55 AM,Dec 15,15,12,+1329,
5:50 AM,Dec 15,15,12,+1329,
5:48 AM,Dec 15,15,12,+1329,
5:40 AM,Dec 15,15,12,+1329,
5:37 AM,Dec 15,15,12,+1329,
5:36 AM,Dec 15,15,12,+1329,
5:35 AM,Dec 15,15,12,+1329,
5:32 AM,Dec 15,15,12,+1329,
5:31 AM,Dec 15,15,12,+1329,
5:29 AM,Dec 15,15,12,+1329,
5:28 AM,Dec 15,15,12,+1329,
5:26 AM,Dec 15,15,12,+1329,
5:25 AM,Dec 15,15,12,+1329,
5:24 AM,Dec 15,15,12,+1329,
5:23 AM,Dec 15,15,12,+1329,
5:18 AM,Dec 15,15,12,+1329,
5:17 AM,Dec 15,15,12,+1329,
5:15 AM,Dec 15,15,12,+1329,
5:14 AM,Dec 15,15,12,+1329,
5:12 AM,Dec 15,15,12,+1329,
5:12 AM,Dec 15,15,12,+1329,
5:08 AM,Dec 15,15,12,+1329,
5:07 AM,Dec 15,15,12,+1329,
3:20 AM,Dec 15,15,12,+1329,
2:31 AM,Dec 15,15,12,+1329,
1:54 AM,Dec 15,15,12,+1329,
1:54 AM,Dec 15,15,12,+1329,
1:52 AM,Dec 15,15,12,+1329,
1:51 AM,Dec 15,15,12,+1329,
1:50 AM,Dec 15,15,12,+1329,
1:48 AM,Dec 15,15,12,+1329,
1:44 AM,Dec 15,15,12,+1329,
1:42 AM,Dec 15,15,12,+1329,
1:39 AM,Dec 15,15,12,+1329,
1:38 AM,Dec 15,15,12,+1329,
12:57 AM,Dec 15,15,12,+1329,
12:56 AM,Dec 15,15,12,+1329,
12:52 AM,Dec 15,15,12,+1329,
12:51 AM,Dec 15,15,12,+1329,
12:49 AM,Dec 15,15,12,+1329,
12:48 AM,Dec 15,15,12,+1329,
12:02 AM,Dec 15,15,12,+1329,
12:01 AM,Dec 15,15,12,+1329,
11:26 PM,Dec 14,15,12,+1329,
11:22 PM,Dec 14,15,12,+1329,
11:22 PM,Dec 14,15,12,+1329,
11:16 PM,Dec 14,15,12,+1329,
11:10 PM,Dec 14,15,12,+1329,
11:08 PM,Dec 14,15,12,+1329,
10:41 PM,Dec 14,15,12,+1329,
10:40 PM,Dec 14,15,12,+1329,
10:39 PM,Dec 14,15,12,+1329,
10:37 PM,Dec 14,15,12,+1329,
10:33 PM,Dec 14,15,12,+1329,
10:31 PM,Dec 14,15,12,+1329,
10:15 PM,Dec 14,15,12,+1329,
10:13 PM,Dec 14,15,12,+1329,
10:01 PM,Dec 14,15,12,+1329,
10:00 PM,Dec 14,15,12,+1329,
9:49 PM,Dec 14,15,12,+1329,
9:46 PM,Dec 14,15,12,+1329,
9:41 PM,Dec 14,15,12,+1329,
9:40 PM,Dec 14,15,12,+1329,
9:30 PM,Dec 14,15,12,+1329,
9:29 PM,Dec 14,15,12,+1329,
9:29 PM,Dec 14,15,12,+1329,
9:27 PM,Dec 14,15,12,+1329,
9:26 PM,Dec 14,15,12,+1329,
9:25 PM,Dec 14,15,12,+1329,
9:11 PM,Dec 14,15,12,+1329,
9:07 PM,Dec 14,15,12,+1329,
9:01 PM,Dec 14,15,12,+1329,
9:00 PM,Dec 14,15,12,+1329,
8:57 PM,Dec 14,15,12,+1329,
8:53 PM,Dec 14,15,12,+1329,
8:11 PM,Dec 14,15,12,+1329,
8:10 PM,Dec 14,15,12,+1329,
8:05 PM,Dec 14,15,12,+1329,
8:02 PM,Dec 14,15,12,+1329,
7:58 PM,Dec 14,15,12,+1329,
7:56 PM,Dec 14,15,12,+1329,
7:41 PM,Dec 14,15,12,+1329,
7:40 PM,Dec 14,15,12,+1329,
7:39 PM,Dec 14,15,12,+1329,
7:39 PM,Dec 14,15,12,+1329,
7:37 PM,Dec 14,15,12,+1329,
7:37 PM,Dec 14,15,12,+1329,
7:28 PM,Dec 14,15,12,+1329,
7:25 PM,Dec 14,15,12,+1329,
7:21 PM,Dec 14,15,12,+1329,
7:19 PM,Dec 14,15,12,+1329,
7:18 PM,Dec 14,15,12,+1329,
7:17 PM,Dec 14,15,12,+1329,
7:10 PM,Dec 14,15,12,+1329,
7:08 PM,Dec 14,15,12,+1329,
6:56 PM,Dec 14,15,12,+1329,
6:54 PM,Dec 14,15,12,+1329,
6:50 PM,Dec 14,15,12,+1329,
6:48 PM,Dec 14,15,12,+1329,
6:21 PM,Dec 14,15,12,+1329,
6:19 PM,Dec 14,15,12,+1329,
5:56 PM,Dec 14,15,12,+1329,
5:55 PM,Dec 14,15,12,+1329,
4:36 PM,Dec 14,15,12,+1329,
4:35 PM,Dec 14,15,12,+1329,
3:56 PM,Dec 14,15,12,+1329,
3:54 PM,Dec 14,15,12,+1329,
3:09 PM,Dec 14,15,12,+1329,
3:07 PM,Dec 14,15,12,+1329,
8:57 AM,Dec 14,15,12,+1329,
7:39 AM,Dec 14,15,11,+1329,
7:37 AM,Dec 14,15,11,+1329,
6:27 AM,Dec 14,15,11,+1329,
6:26 AM,Dec 14,15,11,+1329,
6:26 AM,Dec 14,15,11,+1329,
6:24 AM,Dec 14,15,11,+1329,
5:22 AM,Dec 14,15,11,+1329,
5:21 AM,Dec 14,15,11,+1329,
5:19 AM,Dec 14,15,11,+1329,
5:17 AM,Dec 14,15,11,+1329,
4:15 AM,Dec 14,15,11,+1329,
4:14 AM,Dec 14,15,11,+1329,
4:07 AM,Dec 14,15,11,+1329,
4:06 AM,Dec 14,15,11,+1329,
1:58 AM,Dec 14,15,11,+1329,
1:08 AM,Dec 14,16,11,+1329,
1:08 AM,Dec 14,16,11,+1329,
12:03 AM,Dec 14,16,11,+1329,
9:18 PM,Dec 13,16,11,+1329,
9:13 PM,Dec 13,15,11,+1329,
9:02 PM,Dec 13,16,11,+1329,
8:59 PM,Dec 13,16,11,+1329,
8:57 PM,Dec 13,16,11,+1329,
8:54 PM,Dec 13,16,11,+1329,
8:53 PM,Dec 13,16,11,+1329,
8:50 PM,Dec 13,15,11,+1329,
8:48 PM,Dec 13,15,11,+1329,
8:45 PM,Dec 13,15,11,+1329,
8:41 PM,Dec 13,15,11,+1329,
8:39 PM,Dec 13,15,11,+1329,
8:36 PM,Dec 13,15,11,+1329,
8:32 PM,Dec 13,15,11,+1329,
8:29 PM,Dec 13,15,11,+1329,
8:27 PM,Dec 13,15,11,+1329,
8:23 PM,Dec 13,15,11,+1329,
8:20 PM,Dec 13,15,11,+1329,
8:18 PM,Dec 13,15,11,+1329,
8:14 PM,Dec 13,15,11,+1329,
8:11 PM,Dec 13,15,11,+1329,
8:09 PM,Dec 13,15,11,+1329,
8:04 PM,Dec 13,15,11,+1329,
8:03 PM,Dec 13,15,11,+1329,
8:02 PM,Dec 13,16,11,+1329,
7:59 PM,Dec 13,16,11,+1329,
7:55 PM,Dec 13,16,11,+1329,
7:53 PM,Dec 13,16,11,+1329,
7:50 PM,Dec 13,16,11,+1329,
7:49 PM,Dec 13,16,11,+1329,
7:46 PM,Dec 13,16,11,+1329,
7:44 PM,Dec 13,16,11,+1329,
7:43 PM,Dec 13,16,11,+1329,
7:41 PM,Dec 13,16,11,+1329,
7:37 PM,Dec 13,16,11,+1329,
7:35 PM,Dec 13,16,11,+1329,
7:32 PM,Dec 13,16,11,+1329,
7:28 PM,Dec 13,16,11,+1329,
7:25 PM,Dec 13,16,11,+1329,
7:23 PM,Dec 13,16,11,+1329,
7:19 PM,Dec 13,16,11,+1329,
7:16 PM,Dec 13,16,11,+1329,
7:14 PM,Dec 13,16,11,+1329,
7:10 PM,Dec 13,16,11,+1329,
7:07 PM,Dec 13,16,11,+1329,
7:04 PM,Dec 13,16,11,+1329,
7:01 PM,Dec 13,16,11,+1329,
6:58 PM,Dec 13,16,11,+1329,
6:55 PM,Dec 13,16,11,+1329,
6:52 PM,Dec 13,16,11,+1329,
6:37 PM,Dec 13,16,11,+1329,
3:42 PM,Dec 13,16,11,+1329,
3:40 PM,Dec 13,16,11,+1329,
3:25 PM,Dec 13,16,11,+1329,
2:29 PM,Dec 13,16,11,+1329,
12:27 PM,Dec 13,16,11,+1329,
11:42 AM,Dec 13,15,11,+1329,
11:37 AM,Dec 13,15,10,+1329,
10:37 AM,Dec 13,16,10,+1329,
8:32 AM,Dec 13,15,10,+1329,129
7:57 AM,Dec 13,15,10,+1200,
2:37 AM,Dec 13,16,10,+1200,-129
1:46 AM,Dec 13,16,10,+1329,
6:57 PM,Dec 12,16,10,+1329,
2:29 PM,Dec 12,16,9,+1329,129
2:28 PM,Dec 12,16,9,+1200,-129
2:22 PM,Dec 12,16,9,+1329,
2:08 PM,Dec 12,17,9,+1329,
1:58 PM,Dec 12,16,9,+1329,
1:53 PM,Dec 12,17,9,+1329,
1:48 PM,Dec 12,16,9,+1329,
12:27 PM,Dec 12,17,9,+1329,
11:04 AM,Dec 12,17,8,+1329,
10:32 AM,Dec 12,17,8,+1329,
4:19 AM,Dec 12,17,8,+1329,
1:02 AM,Dec 12,17,8,+1329,129
1:01 AM,Dec 12,17,8,+1200,-129
12:08 AM,Dec 12,17,8,+1329,
12:02 AM,Dec 12,17,7,+1329,
12:01 AM,Dec 12,17,7,+1329,
10:53 PM,Dec 11,17,7,+1329,
10:52 PM,Dec 11,17,7,+1329,
10:28 PM,Dec 11,17,7,+1329,
10:27 PM,Dec 11,17,7,+1329,
10:18 PM,Dec 11,17,7,+1329,
10:16 PM,Dec 11,17,7,+1329,
9:44 PM,Dec 11,17,7,+1329,
9:42 PM,Dec 11,17,7,+1329,
9:38 PM,Dec 11,17,7,+1329,
9:37 PM,Dec 11,17,7,+1329,
7:46 PM,Dec 11,17,7,+1329,
7:45 PM,Dec 11,17,7,+1329,
3:26 PM,Dec 11,17,7,+1329,
3:25 PM,Dec 11,17,7,+1329,
3:24 PM,Dec 11,17,7,+1329,
3:22 PM,Dec 11,17,7,+1329,
12:16 PM,Dec 11,17,7,+1329,-371
11:16 AM,Dec 11,17,7,+1700,
11:15 AM,Dec 11,17,7,+1700,
9:12 AM,Dec 11,17,7,+1700,
8:16 AM,Dec 11,17,6,+1700,371
4:22 AM,Dec 11,17,6,+1329,169
3:30 AM,Dec 11,17,6,+1160,-169
2:24 AM,Dec 11,17,6,+1329,
2:23 AM,Dec 11,17,6,+1329,
2:18 AM,Dec 11,17,6,+1329,
2:17 AM,Dec 11,17,6,+1329,
12:59 AM,Dec 11,17,6,+1329,
12:58 AM,Dec 11,17,6,+1329,
12:54 AM,Dec 11,17,6,+1329,
12:53 AM,Dec 11,17,6,+1329,
12:51 AM,Dec 11,17,6,+1329,
12:49 AM,Dec 11,17,6,+1329,
12:48 AM,Dec 11,17,6,+1329,
12:47 AM,Dec 11,17,6,+1329,
12:02 AM,Dec 11,17,6,+1329,
12:01 AM,Dec 11,17,6,+1329,
11:41 PM,Dec 10,17,6,+1329,
11:40 PM,Dec 10,17,6,+1329,
6:52 PM,Dec 10,17,6,+1329,
6:52 PM,Dec 10,17,6,+1329,
4:53 PM,Dec 10,17,6,+1329,
4:52 PM,Dec 10,17,6,+1329,
4:06 PM,Dec 10,17,6,+1329,
4:04 PM,Dec 10,17,6,+1329,
3:52 PM,Dec 10,17,6,+1329,
2:39 PM,Dec 10,17,5,+1329,
2:38 PM,Dec 10,17,5,+1329,
10:29 AM,Dec 10,17,5,+1329,
10:27 AM,Dec 10,17,5,+1329,
10:21 AM,Dec 10,17,5,+1329,
10:20 AM,Dec 10,17,5,+1329,
10:15 AM,Dec 10,17,5,+1329,
10:14 AM,Dec 10,17,5,+1329,
10:07 AM,Dec 10,17,5,+1329,
10:06 AM,Dec 10,17,5,+1329,
8:57 AM,Dec 10,17,5,+1329,169
8:56 AM,Dec 10,17,5,+1160,10
7:57 AM,Dec 10,17,5,+1150,
3:35 AM,Dec 10,18,5,+1150,
3:34 AM,Dec 10,18,5,+1150,
2:48 AM,Dec 10,18,5,+1150,
2:15 AM,Dec 10,18,5,+1150,
12:02 AM,Dec 10,18,5,+1150,
12:01 AM,Dec 10,18,5,+1150,
10:06 PM,Dec 09,18,5,+1150,
10:04 PM,Dec 09,18,5,+1150,
10:00 PM,Dec 09,18,5,+1150,
9:58 PM,Dec 09,18,5,+1150,
9:35 PM,Dec 09,18,5,+1150,
9:35 PM,Dec 09,18,5,+1150,
9:25 PM,Dec 09,18,5,+1150,
9:23 PM,Dec 09,18,5,+1150,
9:13 PM,Dec 09,18,5,+1150,
9:12 PM,Dec 09,18,5,+1150,
9:02 PM,Dec 09,18,5,+1150,
8:17 PM,Dec 09,18,5,+1150,
8:16 PM,Dec 09,18,5,+1150,
8:14 PM,Dec 09,18,5,+1150,
8:13 PM,Dec 09,18,5,+1150,
8:07 PM,Dec 09,18,5,+1150,
8:04 PM,Dec 09,18,5,+1150,
8:03 PM,Dec 09,18,5,+1150,
7:58 PM,Dec 09,18,5,+1150,
7:55 PM,Dec 09,18,5,+1150,
7:53 PM,Dec 09,18,5,+1150,
7:37 PM,Dec 09,18,5,+1150,
7:22 PM,Dec 09,18,4,+1150,
7:21 PM,Dec 09,18,4,+1150,
6:46 PM,Dec 09,18,4,+1150,
6:45 PM,Dec 09,18,4,+1150,
6:30 PM,Dec 09,18,4,+1150,
5:20 PM,Dec 09,18,4,+1150,
5:16 PM,Dec 09,18,4,+1150,
5:14 PM,Dec 09,18,4,+1150,
5:11 PM,Dec 09,18,4,+1150,
5:07 PM,Dec 09,18,4,+1150,
5:04 PM,Dec 09,18,4,+1150,
5:01 PM,Dec 09,18,4,+1150,
4:57 PM,Dec 09,18,4,+1150,
4:54 PM,Dec 09,18,4,+1150,
4:52 PM,Dec 09,18,4,+1150,
4:47 PM,Dec 09,18,4,+1150,
4:45 PM,Dec 09,18,4,+1150,
4:42 PM,Dec 09,18,4,+1150,
4:38 PM,Dec 09,18,4,+1150,
4:35 PM,Dec 09,18,4,+1150,
4:32 PM,Dec 09,18,4,+1150,
4:28 PM,Dec 09,18,4,+1150,
4:25 PM,Dec 09,18,4,+1150,
4:23 PM,Dec 09,18,4,+1150,
4:19 PM,Dec 09,18,4,+1150,
4:16 PM,Dec 09,18,4,+1150,
4:13 PM,Dec 09,18,4,+1150,
4:09 PM,Dec 09,18,4,+1150,
4:06 PM,Dec 09,18,4,+1150,
4:04 PM,Dec 09,18,4,+1150,
3:59 PM,Dec 09,18,4,+1150,
3:56 PM,Dec 09,18,4,+1150,
3:54 PM,Dec 09,18,4,+1150,
3:50 PM,Dec 09,18,4,+1150,
3:47 PM,Dec 09,18,4,+1150,
3:44 PM,Dec 09,18,4,+1150,
3:42 PM,Dec 09,18,4,+1150,
6:47 AM,Dec 09,18,4,+1150,
12:12 AM,Dec 09,18,7,+1150,
10:27 PM,Dec 08,19,7,+1150,
7:44 PM,Dec 08,19,6,+1150,-179
7:43 PM,Dec 08,19,6,+1329,
6:22 PM,Dec 08,19,6,+1329,
5:16 PM,Dec 08,19,5,+1329,179
4:54 PM,Dec 08,19,5,+1150,-179
1:12 PM,Dec 08,19,5,+1329,
12:38 PM,Dec 08,18,5,+1329,179
12:08 PM,Dec 08,18,5,+1150,
11:02 AM,Dec 08,18,5,+1150,
10:42 AM,Dec 08,18,5,+1150,
9:06 AM,Dec 08,18,4,+1150,-200
8:25 AM,Dec 08,18,4,+1350,200
8:07 AM,Dec 08,18,4,+1150,139
4:52 AM,Dec 08,18,4,+1011,-139
2:53 AM,Dec 08,18,4,+1150,139
2:33 AM,Dec 08,18,4,+1011,-139
10:42 PM,Dec 07,18,4,+1150,139
9:33 PM,Dec 07,18,4,+1011,
9:23 PM,Dec 07,19,4,+1011,
9:16 PM,Dec 07,18,3,+1011,
9:13 PM,Dec 07,18,3,+1011,-139
9:13 PM,Dec 07,18,3,+1150,
8:18 PM,Dec 07,19,3,+1150,
8:03 PM,Dec 07,20,3,+1150,
7:53 PM,Dec 07,20,4,+1150,
7:13 PM,Dec 07,20,61,+1150,
7:03 PM,Dec 07,20,60,+1150,
6:42 PM,Dec 07,20,63,+1150,
6:27 PM,Dec 07,20,62,+1150,
6:02 PM,Dec 07,21,61,+1150,
5:58 PM,Dec 07,21,60,+1150,
5:52 PM,Dec 07,20,60,+1150,
5:48 PM,Dec 07,20,59,+1150,
5:37 PM,Dec 07,20,60,+1150,
5:35 PM,Dec 07,20,59,+1150,150
5:32 PM,Dec 07,20,59,+1000,
5:26 PM,Dec 07,21,59,+1000,-150
5:24 PM,Dec 07,21,59,+1150,150
5:10 PM,Dec 07,21,59,+1000,
5:09 PM,Dec 07,21,59,+1000,
4:32 PM,Dec 07,21,59,+1000,
3:47 PM,Dec 07,22,58,+1000,
3:42 PM,Dec 07,23,58,+1000,
3:33 PM,Dec 07,23,59,+1000,
3:17 PM,Dec 07,23,58,+1000,
7:58 AM,Today,60,81,-102,2
1:09 AM,Today,60,81,-104,
4:35 PM,Dec 16,60,81,-104,
2:27 PM,Dec 16,60,81,-104,
1:45 PM,Dec 16,60,82,-104,
12:52 PM,Dec 16,60,82,-104,
12:42 PM,Dec 16,60,81,-104,
12:37 PM,Dec 16,60,82,-104,
12:27 PM,Dec 16,60,81,-104,
10:47 AM,Dec 16,60,82,-104,
10:22 AM,Dec 16,59,82,-104,
10:17 AM,Dec 16,60,82,-104,
9:57 AM,Dec 16,59,82,-104,
11:27 PM,Dec 15,60,82,-104,
7:50 PM,Dec 15,59,82,-104,-2
7:17 PM,Dec 15,59,82,-102,
4:07 PM,Dec 15,60,82,-102,
2:47 PM,Dec 15,60,83,-102,
10:37 AM,Dec 15,59,83,-102,
10:32 AM,Dec 15,59,83,-102,
10:31 AM,Dec 15,59,83,-102,
10:30 AM,Dec 15,59,83,-102,
9:17 AM,Dec 15,59,83,-102,
8:42 AM,Dec 15,60,83,-102,
8:17 AM,Dec 15,59,83,-102,
8:12 AM,Dec 15,60,83,-102,
8:02 AM,Dec 15,59,83,-102,
7:43 AM,Dec 15,60,83,-102,
6:45 AM,Dec 15,59,83,-102,
6:40 AM,Dec 15,59,83,-102,
6:39 AM,Dec 15,59,83,-102,
6:11 AM,Dec 15,59,83,-102,
6:10 AM,Dec 15,59,83,-102,
6:05 AM,Dec 15,59,83,-102,
6:04 AM,Dec 15,59,83,-102,
6:03 AM,Dec 15,59,83,-102,
6:02 AM,Dec 15,59,83,-102,
5:57 AM,Dec 15,59,83,-102,
5:55 AM,Dec 15,59,83,-102,
5:50 AM,Dec 15,59,83,-102,
5:48 AM,Dec 15,59,83,-102,
5:40 AM,Dec 15,59,83,-102,
5:39 AM,Dec 15,59,83,-102,
5:38 AM,Dec 15,59,83,-102,
5:37 AM,Dec 15,59,83,-102,
5:36 AM,Dec 15,59,83,-102,
5:35 AM,Dec 15,59,83,-102,
5:32 AM,Dec 15,59,83,-102,
5:31 AM,Dec 15,59,83,-102,
5:29 AM,Dec 15,59,83,-102,
5:28 AM,Dec 15,59,83,-102,
5:26 AM,Dec 15,59,83,-102,
5:25 AM,Dec 15,59,83,-102,
5:24 AM,Dec 15,59,83,-102,
5:23 AM,Dec 15,59,83,-102,
5:18 AM,Dec 15,59,83,-102,
5:17 AM,Dec 15,59,83,-102,
5:15 AM,Dec 15,59,83,-102,
5:14 AM,Dec 15,59,83,-102,
5:12 AM,Dec 15,59,83,-102,
5:12 AM,Dec 15,59,83,-102,
5:08 AM,Dec 15,59,83,-102,
5:07 AM,Dec 15,59,83,-102,
1:52 AM,Dec 15,59,83,-102,
1:51 AM,Dec 15,59,83,-102,
1:50 AM,Dec 15,59,83,-102,
1:48 AM,Dec 15,59,83,-102,
1:44 AM,Dec 15,59,83,-102,
1:42 AM,Dec 15,59,83,-102,
1:39 AM,Dec 15,59,83,-102,
1:37 AM,Dec 15,59,83,-102,
12:59 AM,Dec 15,59,83,-102,
12:59 AM,Dec 15,59,83,-102,
12:52 AM,Dec 15,59,83,-102,
12:51 AM,Dec 15,59,83,-102,
12:49 AM,Dec 15,59,83,-102,
12:48 AM,Dec 15,59,83,-102,
12:48 AM,Dec 15,59,77,-102,
12:43 AM,Dec 15,59,77,-102,
12:29 AM,Dec 15,59,73,-102,
12:23 AM,Dec 15,59,73,-102,
12:04 AM,Dec 15,59,73,-102,
12:01 AM,Dec 15,59,73,-102,
5:16 PM,Dec 14,59,73,-102,-2
3:56 PM,Dec 14,59,73,+100,
3:54 PM,Dec 14,59,73,+100,
3:44 PM,Dec 14,59,73,+100,
3:37 PM,Dec 14,59,73,+100,2
2:50 PM,Dec 14,59,73,-102,-2
2:27 PM,Dec 14,59,73,+100,2
12:39 PM,Dec 14,59,73,-102,-2
12:36 PM,Dec 14,59,73,+100,4
7:26 PM,Dec 13,59,73,-104,-4
7:22 PM,Dec 13,59,73,+100,4
5:15 PM,Dec 13,59,73,-104,
4:39 PM,Dec 13,59,73,-104,
3:05 PM,Dec 13,59,73,-104,-4
3:03 PM,Dec 13,59,73,+100,4
10:57 AM,Dec 13,59,73,-104,
10:47 AM,Dec 13,58,73,-104,
10:12 AM,Dec 13,59,73,-104,
3:42 AM,Dec 13,58,73,-104,
3:01 AM,Dec 13,58,73,-104,
3:00 AM,Dec 13,58,73,-104,
2:55 AM,Dec 13,58,73,-104,
2:54 AM,Dec 13,58,73,-104,
2:53 AM,Dec 13,58,73,-104,
2:52 AM,Dec 13,58,73,-104,
2:50 AM,Dec 13,58,73,-104,
2:49 AM,Dec 13,58,73,-104,
1:10 AM,Dec 13,58,73,-104,
1:06 AM,Dec 13,58,73,-104,
1:02 AM,Dec 13,58,73,-104,
1:01 AM,Dec 13,58,73,-104,
12:37 AM,Dec 13,58,73,-104,
10:32 PM,Dec 12,57,73,-104,
10:30 PM,Dec 12,57,73,-104,
9:55 PM,Dec 12,57,73,-104,
9:53 PM,Dec 12,57,73,-104,
8:34 PM,Dec 12,57,73,-104,
8:26 PM,Dec 12,57,73,-104,
8:09 PM,Dec 12,57,73,-104,
7:26 PM,Dec 12,57,73,-104,
5:59 PM,Dec 12,57,73,-104,
4:47 PM,Dec 12,57,73,-104,
3:59 PM,Dec 12,56,73,-104,
2:29 PM,Dec 12,56,73,-104,1
2:28 PM,Dec 12,56,73,-105,-1
1:53 PM,Dec 12,56,73,-104,
1:48 PM,Dec 12,56,74,-104,
1:28 PM,Dec 12,56,73,-104,
1:28 PM,Dec 12,56,74,-104,
12:43 PM,Dec 12,56,74,-104,
11:57 AM,Dec 12,56,74,-104,
